model,image,input_size,detection_index,class_id,label,confidence,left,top,right,bottom,preprocess_ms,inference_ms,total_ms,cpu_percent,pss_mb,rss_mb,model_size_mb,gpu_usage_percent,delegate
"yolo11n_640","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-14_04_42_mov-0017_jpg.rf.b635a1968c52972696572e13f5cf98d6.jpg",640,0,44,"301c-cac-xe-chi-duoc-re-trai",0.9856,25.5644,45.2413,310.1233,620.2645,145.8005,726.9369,884.0432,120.5810,208.5703,253.1758,10.1784,,"CPU"
"yolo11n_640","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-14_04_42_mov-0017_jpg.rf.b635a1968c52972696572e13f5cf98d6.jpg",640,1,44,"301c-cac-xe-chi-duoc-re-trai",0.9606,341.6344,44.3633,627.1133,620.4432,145.8005,726.9369,884.0432,120.5810,208.5703,253.1758,10.1784,,"CPU"
"yolo11n_640","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_06_54_mov-0123_jpg.rf.197f8c0a1a3c6ef7eca2eb4bc9b02e42.jpg",640,0,52,"420-bat-dau-khu-dong-dan-cu",0.9006,93.1020,244.9366,383.5396,380.9942,145.6742,735.9592,896.7940,120.6506,214.8682,259.3984,10.1784,,"CPU"
"yolo11n_640","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_06_54_mov-0169_jpg.rf.ffb7a1764cbb0e63ccaa9eea360f6403.jpg",640,0,52,"420-bat-dau-khu-dong-dan-cu",0.9002,93.0838,244.8534,383.5669,380.9584,152.9024,745.2042,909.9037,117.7033,221.0371,265.6055,10.1784,,"CPU"
"yolo11n_640","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_38_46_mov-0128_jpg.rf.611046171b0f3d2701b8a6a449f93d27.jpg",640,0,53,"421-ket-thuc-khu-dong-dan-cu",0.9653,467.2529,197.8472,618.6951,339.3798,146.0670,726.4367,887.1861,125.2247,204.0996,249.0391,10.1784,,"CPU"
"yolo11n_640","IMG_0493_jpeg.rf.3ae39d1297e3e1de25b07f168e79bc36.jpg",640,0,25,"131c-cam-do-xe-ngay-chan",0.8557,711.6933,246.2028,885.0941,451.0754,149.0179,729.2294,889.2839,117.2839,218.6152,263.2500,10.1784,,"CPU"
"yolo11n_640","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9511,38.0429,270.0546,72.3032,348.3255,145.8229,722.1991,881.9993,119.0467,217.4160,261.7813,10.1784,,"CPU"
"yolo11n_640","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,1,0,"102-cam-di-nguoc-chieu",0.9455,39.0780,187.5728,78.5979,265.0894,145.8229,722.1991,881.9993,119.0467,217.4160,261.7813,10.1784,,"CPU"
"yolo11n_640","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,2,15,"127-toc-do-toi-da-40",0.4092,493.2238,401.6345,505.0260,420.1294,145.8229,722.1991,881.9993,119.0467,217.4160,261.7813,10.1784,,"CPU"
"yolo11n_640","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,3,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.3579,493.5377,385.1830,505.0319,400.0194,145.8229,722.1991,881.9993,119.0467,217.4160,261.7813,10.1784,,"CPU"
"yolo11n_640","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,0,0,"102-cam-di-nguoc-chieu",0.9851,233.3208,438.4115,252.8949,484.8029,145.8119,728.0366,891.7152,122.3458,201.9668,246.8516,10.1784,,"CPU"
"yolo11n_640","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9833,232.9156,486.5486,254.8675,532.3513,145.8119,728.0366,891.7152,122.3458,201.9668,246.8516,10.1784,,"CPU"
"yolo11n_640","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,2,17,"127-toc-do-toi-da-60",0.9206,508.6429,241.4935,533.1661,289.4121,145.8119,728.0366,891.7152,122.3458,201.9668,246.8516,10.1784,,"CPU"
"yolo11n_640","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,3,19,"127-toc-do-toi-da-80",0.9158,409.5674,252.8694,432.7042,300.0571,145.8119,728.0366,891.7152,122.3458,201.9668,246.8516,10.1784,,"CPU"
"yolo11n_640","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",640,0,19,"127-toc-do-toi-da-80",0.9583,308.7939,117.9001,361.6304,208.2822,145.8384,724.4835,883.9661,119.0079,208.8994,253.3320,10.1784,,"CPU"
"yolo11n_640","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",640,1,22,"130-cam-dung-va-do-xe",0.9346,430.8746,271.5799,485.3855,362.1679,145.8384,724.4835,883.9661,119.0079,208.8994,253.3320,10.1784,,"CPU"
"yolo11n_640","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",640,2,17,"127-toc-do-toi-da-60",0.9299,368.4636,112.2711,421.8962,203.4423,145.8384,724.4835,883.9661,119.0079,208.8994,253.3320,10.1784,,"CPU"
"yolo11n_640","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,0,1,"103a-cam-oto",0.9991,173.6650,163.4719,241.9001,279.9769,145.7221,731.6315,892.3804,120.0149,215.0752,259.7578,10.1784,,"CPU"
"yolo11n_640","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,1,32,"203-duong-bi-hep",0.9901,68.8611,388.7524,136.2164,495.7982,145.7221,731.6315,892.3804,120.0149,215.0752,259.7578,10.1784,,"CPU"
"yolo11n_640","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,2,40,"227-cong-truong",0.9889,242.9304,424.9303,310.0176,530.4151,145.7221,731.6315,892.3804,120.0149,215.0752,259.7578,10.1784,,"CPU"
"yolo11n_640","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,3,44,"301c-cac-xe-chi-duoc-re-trai",0.9635,152.0020,399.0362,220.6530,510.4467,145.7221,731.6315,892.3804,120.0149,215.0752,259.7578,10.1784,,"CPU"
"yolo11n_640","IMG_4041-MOV_out0020_png.rf.91d13da17f2f3d6f9c8ffdd204463ac2.jpg",640,0,31,"201-cho-ngoat-nguy-hiem",0.9180,139.1314,215.4729,220.0863,343.7860,146.6607,725.1281,884.5033,120.8573,221.5205,265.9531,10.1784,,"CPU"
"yolo11n_640","IMG_4041-MOV_out0020_png.rf.91d13da17f2f3d6f9c8ffdd204463ac2.jpg",640,1,32,"203-duong-bi-hep",0.7687,140.4677,216.4591,220.2769,346.1964,146.6607,725.1281,884.5033,120.8573,221.5205,265.9531,10.1784,,"CPU"
"yolo11n_640","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,0,41,"245-di-cham",0.8920,205.1152,315.2336,240.7619,370.2980,150.1554,727.7908,895.0864,124.7898,204.7783,249.5156,10.1784,,"CPU"
"yolo11n_640","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,1,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.8781,203.3330,256.9515,241.7484,311.3574,150.1554,727.7908,895.0864,124.7898,204.7783,249.5156,10.1784,,"CPU"
"yolo11n_640","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,2,6,"123a-cam-re-trai",0.8314,106.8637,355.1888,125.4088,385.3435,150.1554,727.7908,895.0864,124.7898,204.7783,249.5156,10.1784,,"CPU"
"yolo11n_640","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,3,6,"123a-cam-re-trai",0.5199,144.0328,331.7924,174.8451,381.3747,150.1554,727.7908,895.0864,124.7898,204.7783,249.5156,10.1784,,"CPU"
"yolo11n_640","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",640,0,22,"130-cam-dung-va-do-xe",0.9358,135.6271,59.2551,201.6486,171.6415,146.3083,724.0082,884.1753,120.2236,211.6494,255.8906,10.1784,,"CPU"
"yolo11n_640","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",640,1,16,"127-toc-do-toi-da-50",0.9053,373.1500,332.3700,387.7899,354.6076,146.3083,724.0082,884.1753,120.2236,211.6494,255.8906,10.1784,,"CPU"
"yolo11n_640","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",640,2,16,"127-toc-do-toi-da-50",0.8493,273.3638,334.6780,287.5978,357.6759,146.3083,724.0082,884.1753,120.2236,211.6494,255.8906,10.1784,,"CPU"
"yolo11n_640","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",640,3,19,"127-toc-do-toi-da-80",0.6838,93.8593,367.0754,112.0937,396.7643,146.3083,724.0082,884.1753,120.2236,211.6494,255.8906,10.1784,,"CPU"
"yolo11n_640","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",640,4,31,"201-cho-ngoat-nguy-hiem",0.2700,505.7174,500.7231,523.7190,526.1357,146.3083,724.0082,884.1753,120.2236,211.6494,255.8906,10.1784,,"CPU"
"yolo11n_640","IMG_4051-MOV_out0049_png.rf.0cdced0af44df2b18e13adfddda976bb.jpg",640,0,41,"245-di-cham",0.8120,246.2855,153.7530,337.1024,289.9747,146.3290,724.2099,883.0403,121.7368,217.5869,262.0586,10.1784,,"CPU"
"yolo11n_640","IMG_4051-MOV_out0052_png.rf.c7fb9ae66a6356120ecff9f0903bb4a1.jpg",640,0,41,"245-di-cham",0.9843,324.9767,123.0654,403.3383,248.7545,145.6623,732.9735,896.3554,124.5016,202.2783,247.1016,10.1784,,"CPU"
"yolo11n_640","IMG_4052-MOV_out0095_png.rf.cd837ddfd7779c6029cf8843e67a522d.jpg",640,0,31,"201-cho-ngoat-nguy-hiem",0.9732,254.8645,257.0145,288.1267,305.3395,145.7719,729.1076,888.8613,121.3898,209.3057,254.0391,10.1784,,"CPU"
"yolo11n_640","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",640,0,16,"127-toc-do-toi-da-50",0.9818,216.2330,134.5130,281.2105,246.3938,145.4926,727.7750,885.7877,119.4403,215.2275,260.0742,10.1784,,"CPU"
"yolo11n_640","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",640,1,23,"131a-cam-do-xe",0.9420,76.8161,337.2853,122.6388,412.2404,145.4926,727.7750,885.7877,119.4403,215.2275,260.0742,10.1784,,"CPU"
"yolo11n_640","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",640,2,16,"127-toc-do-toi-da-50",0.9308,292.7714,140.4286,346.4147,254.1316,145.4926,727.7750,885.7877,119.4403,215.2275,260.0742,10.1784,,"CPU"
"yolo11n_640","IMG_4063-MOV_out0014_png.rf.f12c9a9d9bc1a12865d7f0d9c2699bd2.jpg",640,0,0,"102-cam-di-nguoc-chieu",0.9995,251.9386,0.0000,417.5104,261.0118,145.6937,724.8306,883.8552,118.4569,221.6807,266.0703,10.1784,,"CPU"
"yolo11n_640","IMG_4063-MOV_out0014_png.rf.f12c9a9d9bc1a12865d7f0d9c2699bd2.jpg",640,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9545,245.9458,282.8255,418.5219,544.4262,145.6937,724.8306,883.8552,118.4569,221.6807,266.0703,10.1784,,"CPU"
"yolo11n_640","IMG_4068-MOV_out0014_png.rf.46899b0d6413e15a0ae59681905e76ea.jpg",640,0,23,"131a-cam-do-xe",0.8555,449.3115,407.2853,469.6698,439.3286,150.1590,728.4637,896.3439,122.2717,204.9580,249.6484,10.1784,,"CPU"
"yolo11n_640","IMG_4088-MOV_out0008_png.rf.d90b9e2562e7f2317a06cd60967c20b2.jpg",640,0,22,"130-cam-dung-va-do-xe",0.9536,135.0619,200.0590,217.0312,344.5948,145.7493,725.0760,881.9873,118.4808,211.6338,256.2266,10.1784,,"CPU"
"yolo11n_640","IMG_4090-MOV_out0026_png.rf.878b7d031dda48c5609c1198ec6054fa.jpg",640,0,22,"130-cam-dung-va-do-xe",0.9336,243.1489,259.4730,324.0341,403.2921,145.9545,726.4865,884.2799,119.1917,217.9111,262.4258,10.1784,,"CPU"
"yolo11n_640","IMG_4090-MOV_out0026_png.rf.878b7d031dda48c5609c1198ec6054fa.jpg",640,1,23,"131a-cam-do-xe",0.8852,24.7430,528.2164,53.8810,576.9816,145.9545,726.4865,884.2799,119.1917,217.9111,262.4258,10.1784,,"CPU"
"yolo11n_640","IMG_4090-MOV_out0027_png.rf.88dba89fb23debf0a97ce44daab9bfb2.jpg",640,0,22,"130-cam-dung-va-do-xe",0.9614,235.4585,207.1015,323.9919,358.2747,146.0142,728.1180,892.1055,123.8617,202.4736,247.1094,10.1784,,"CPU"
"yolo11n_640","IMG_4090-MOV_out0027_png.rf.88dba89fb23debf0a97ce44daab9bfb2.jpg",640,1,23,"131a-cam-do-xe",0.9282,0.2339,495.4242,29.0068,545.5770,146.0142,728.1180,892.1055,123.8617,202.4736,247.1094,10.1784,,"CPU"
"yolo11n_640","IMG_4092-MOV_out0022_png.rf.713fb9936736c64cf149876cc11b2222.jpg",640,0,10,"124c-cam-re-trai-va-cam-quay-dau-xe",0.9941,89.0108,263.1580,221.9614,509.7079,146.1251,722.9126,880.4390,119.4845,209.3330,254.0078,10.1784,,"CPU"
"yolo11n_640","IMG_4094-MOV_out0042_png.rf.87f31848eb608dff4b9db2d8af1394c0.jpg",640,0,23,"131a-cam-do-xe",0.9595,282.1525,158.4890,420.8764,404.3273,145.9460,733.6177,894.9582,118.6635,215.2900,259.8242,10.1784,,"CPU"
"yolo11n_640","IMG_4102-MOV_out0004_png.rf.a8ff3f3168fed99a978b85593b5ae2d7.jpg",640,0,23,"131a-cam-do-xe",0.9843,77.6688,205.8281,224.5570,466.6942,146.1448,728.8159,887.1372,117.5680,221.5547,265.8008,10.1784,,"CPU"
"yolo11n_640","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",640,0,19,"127-toc-do-toi-da-80",0.9467,215.8918,160.4359,255.5142,228.9654,150.6771,724.2200,892.7258,123.6639,204.6875,249.4609,10.1784,,"CPU"
"yolo11n_640","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",640,1,16,"127-toc-do-toi-da-50",0.9439,363.0413,173.5559,394.8588,224.3919,150.6771,724.2200,892.7258,123.6639,204.6875,249.4609,10.1784,,"CPU"
"yolo11n_640","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",640,2,17,"127-toc-do-toi-da-60",0.9268,272.2510,142.7235,313.1708,210.9015,150.6771,724.2200,892.7258,123.6639,204.6875,249.4609,10.1784,,"CPU"
"yolo11n_640","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",640,3,22,"130-cam-dung-va-do-xe",0.9008,269.7023,370.2578,300.2473,418.5707,150.6771,724.2200,892.7258,123.6639,204.6875,249.4609,10.1784,,"CPU"
"yolo11n_640","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",640,4,22,"130-cam-dung-va-do-xe",0.7730,579.3103,447.6945,600.2117,481.0245,150.6771,724.2200,892.7258,123.6639,204.6875,249.4609,10.1784,,"CPU"
"yolo11n_640","IMG_4122-MOV_out0005_png.rf.1f4d23954e1988995727f1a64e6cbbbc.jpg",640,0,23,"131a-cam-do-xe",0.9491,286.8944,207.9168,358.3469,338.7804,145.5402,725.4568,882.7397,120.1925,211.3828,255.8594,10.1784,,"CPU"
"yolo11n_640","IMG_4122-MOV_out0064_png.rf.af462c333d954aee4ca15a655354abe5.jpg",640,0,23,"131a-cam-do-xe",0.9449,70.0948,323.3900,151.9850,459.1188,145.7404,724.5114,884.9528,118.7618,217.6367,261.8477,10.1784,,"CPU"
"yolo11n_640","IMG_4139-MOV_out0005_png.rf.97b28cd0c0f71780403c4b84d24d8a4a.jpg",640,0,39,"225-chu-y-tre-em",0.9796,294.5242,161.8199,343.2285,242.7961,145.6487,733.2354,893.5626,122.3164,202.3359,247.0430,10.1784,,"CPU"
"yolo11n_640","IMG_4139-MOV_out0005_png.rf.97b28cd0c0f71780403c4b84d24d8a4a.jpg",640,1,41,"245-di-cham",0.9635,298.1136,250.9593,343.0496,332.4246,145.6487,733.2354,893.5626,122.3164,202.3359,247.0430,10.1784,,"CPU"
"yolo11n_640","IMG_4146-MOV_out0029_png.rf.0daaf2020136bcd3f298eaf75ce59ef8.jpg",640,0,22,"130-cam-dung-va-do-xe",0.8135,103.2307,187.4965,134.5868,237.5204,145.8296,723.7895,882.4595,117.8513,209.0078,253.5938,10.1784,,"CPU"
"yolo11n_640","IMG_4153-MOV_out0027_png.rf.3b489fae87650e101d30d5c6a41cfc9f.jpg",640,0,19,"127-toc-do-toi-da-80",0.9741,83.9329,185.7249,133.2216,270.3442,145.6828,725.9749,887.8042,118.3808,215.4570,259.9766,10.1784,,"CPU"
"yolo11n_640","IMG_4153-MOV_out0027_png.rf.3b489fae87650e101d30d5c6a41cfc9f.jpg",640,1,17,"127-toc-do-toi-da-60",0.9719,135.3402,188.2547,182.6051,272.4379,145.6828,725.9749,887.8042,118.3808,215.4570,259.9766,10.1784,,"CPU"
"yolo11n_640","IMG_4153-MOV_out0027_png.rf.3b489fae87650e101d30d5c6a41cfc9f.jpg",640,2,16,"127-toc-do-toi-da-50",0.8921,445.0990,271.8746,494.6532,356.4442,145.6828,725.9749,887.8042,118.3808,215.4570,259.9766,10.1784,,"CPU"
"yolo11n_640","IMG_4153-MOV_out0027_png.rf.3b489fae87650e101d30d5c6a41cfc9f.jpg",640,3,22,"130-cam-dung-va-do-xe",0.7710,535.0573,624.9886,548.0436,639.9592,145.6828,725.9749,887.8042,118.3808,215.4570,259.9766,10.1784,,"CPU"
"yolo11n_640","IMG_4153-MOV_out0027_png.rf.3b489fae87650e101d30d5c6a41cfc9f.jpg",640,4,22,"130-cam-dung-va-do-xe",0.7347,378.2872,514.3355,394.3684,540.4008,145.6828,725.9749,887.8042,118.3808,215.4570,259.9766,10.1784,,"CPU"
"yolo11n_640","IMG_4156-MOV_out0004_png.rf.258de781248cb979aa7860533b259be6.jpg",640,0,8,"124a-cam-quay-dau-xe",0.8023,150.4738,268.8029,185.8246,326.5867,145.9429,725.3288,882.7011,118.9514,221.3906,265.8203,10.1784,,"CPU"
"yolo11n_640","IMG_4160-MOV_out0006_png.rf.d24a9a545520174ba55c97aecd39172b.jpg",640,0,22,"130-cam-dung-va-do-xe",0.9501,141.2129,221.6097,178.9910,283.4791,150.6338,728.7768,895.8389,124.6852,204.8438,249.3945,10.1784,,"CPU"
"yolo11n_640","IMG_4160-MOV_out0006_png.rf.d24a9a545520174ba55c97aecd39172b.jpg",640,1,23,"131a-cam-do-xe",0.8966,425.0012,357.4957,454.7513,405.9875,150.6338,728.7768,895.8389,124.6852,204.8438,249.3945,10.1784,,"CPU"
"yolo11n_640","IMG_4169-MOV_out0007_png.rf.2b7f1fe993d9f4ca54cf4c7d456f9a32.jpg",640,0,31,"201-cho-ngoat-nguy-hiem",0.9875,62.5036,50.1455,262.7437,373.2444,145.8356,725.7599,882.9268,120.8466,211.7422,256.0000,10.1784,,"CPU"
"yolo11n_640","IMG_4186-MOV_out0007_png.rf.1917a5c7b2cfe606bae80b1d817bf0f2.jpg",640,0,30,"137-cam-re-trai-va-re-phai",0.9788,181.5668,519.9377,225.7707,594.4537,145.8330,724.8120,883.8671,120.4922,217.6836,261.8555,10.1784,,"CPU"
"yolo11n_640","IMG_4186-MOV_out0007_png.rf.1917a5c7b2cfe606bae80b1d817bf0f2.jpg",640,1,23,"131a-cam-do-xe",0.9195,183.0741,441.9688,227.8970,517.0122,145.8330,724.8120,883.8671,120.4922,217.6836,261.8555,10.1784,,"CPU"
"yolo11n_640","IMG_4186-MOV_out0007_png.rf.1917a5c7b2cfe606bae80b1d817bf0f2.jpg",640,2,0,"102-cam-di-nguoc-chieu",0.7009,9.8665,610.1930,27.9880,640.0000,145.8330,724.8120,883.8671,120.4922,217.6836,261.8555,10.1784,,"CPU"
"yolo11n_640","IMG_4200-MOV_out0029_png.rf.0fb9f2aa37e8780adb2e719bb0d542bf.jpg",640,0,36,"209-giao-nhau-co-tin-hieu-den",0.9967,15.6822,0.0000,383.7506,640.0000,145.7628,728.9164,892.4559,123.9245,202.2852,247.2070,10.1784,,"CPU"
"yolo11n_640","IMG_4215-MOV_out0030_png.rf.ee7ce2f58d7f466d4ac5f502e75f7226.jpg",640,0,33,"205-duong-giao-nhau",0.8427,373.7049,197.5408,427.1170,277.4936,145.8018,725.6794,882.7019,121.5570,208.6094,253.2383,10.1784,,"CPU"
"yolo11n_640","IMG_4215-MOV_out0062_png.rf.3674eafd2b4fdfccc3e09fc9b26e7975.jpg",640,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9871,348.8257,400.0853,426.9262,537.9246,146.2398,723.9655,884.4524,118.9423,215.3945,259.9492,10.1784,,"CPU"
"yolo11n_640","IMG_4215-MOV_out0062_png.rf.3674eafd2b4fdfccc3e09fc9b26e7975.jpg",640,1,0,"102-cam-di-nguoc-chieu",0.9680,351.4452,260.8890,429.8439,398.6269,146.2398,723.9655,884.4524,118.9423,215.3945,259.9492,10.1784,,"CPU"
"yolo11n_640","IMG_4218-MOV_out0006_png.rf.e57c98fe37e1ee748a41cbcc0fe9e60e.jpg",640,0,33,"205-duong-giao-nhau",0.9709,231.9979,372.7419,261.0809,418.2743,146.0595,725.8174,887.7856,117.1441,221.5000,265.7734,10.1784,,"CPU"
"yolo11n_640","IMG_4218-MOV_out0006_png.rf.e57c98fe37e1ee748a41cbcc0fe9e60e.jpg",640,1,0,"102-cam-di-nguoc-chieu",0.9664,0.0701,420.8026,14.4836,449.6837,146.0595,725.8174,887.7856,117.1441,221.5000,265.7734,10.1784,,"CPU"
"yolo11n_640","IMG_4218-MOV_out0006_png.rf.e57c98fe37e1ee748a41cbcc0fe9e60e.jpg",640,2,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9652,0.0000,451.1157,14.3852,477.2736,146.0595,725.8174,887.7856,117.1441,221.5000,265.7734,10.1784,,"CPU"
"yolo11n_640","IMG_4218-MOV_out0006_png.rf.e57c98fe37e1ee748a41cbcc0fe9e60e.jpg",640,3,35,"208-giao-nhau-voi-duong-uu-tien",0.9397,232.0930,325.0236,263.2478,367.3190,146.0595,725.8174,887.7856,117.1441,221.5000,265.7734,10.1784,,"CPU"
"yolo11n_640","IMG_4218-MOV_out0006_png.rf.e57c98fe37e1ee748a41cbcc0fe9e60e.jpg",640,4,15,"127-toc-do-toi-da-40",0.9068,229.9910,425.9590,263.1047,476.9285,146.0595,725.8174,887.7856,117.1441,221.5000,265.7734,10.1784,,"CPU"
"yolo11n_640","MOV00728_mp4-0007_jpg.rf.9a2474f55178eaf5357d93dfbd910e22.jpg",640,0,53,"421-ket-thuc-khu-dong-dan-cu",0.8843,487.9359,53.2147,541.9207,144.1657,150.2189,727.9768,894.5726,122.8491,204.7891,249.1914,10.1784,,"CPU"
"yolo11n_640","MOV00732_mp4-0000_jpg.rf.b5cbb3eb96c921d963af9dcde7c08376.jpg",640,0,41,"245-di-cham",0.8892,430.8790,76.5265,449.7193,106.7525,145.6331,727.0996,885.9120,119.3108,211.4805,255.7695,10.1784,,"CPU"
"yolo11n_640","MOV00732_mp4-0000_jpg.rf.b5cbb3eb96c921d963af9dcde7c08376.jpg",640,1,38,"224-duong-nguoi-di-bo-cat-ngang",0.5010,430.4441,110.9750,452.0122,143.6190,145.6331,727.0996,885.9120,119.3108,211.4805,255.7695,10.1784,,"CPU"
"yolo11n_640","NO20250629-160524-000060F_f01836_jpg.rf.e7d99b92332fab1542b1491d4f57523a.jpg",640,0,22,"130-cam-dung-va-do-xe",0.8326,1624.0803,762.7477,1696.6261,834.6142,148.9285,728.0079,890.7508,123.6013,219.5586,264.3945,10.1784,,"CPU"
"yolo11n_640","NO20250710-170649-000005F_f03588_jpg.rf.fe490bfaf5cd21106fe7a2a7b795521f.jpg",640,0,9,"124b-cam-oto-quay-dau-xe",0.8305,1715.0194,837.4281,1760.2111,880.8954,148.8804,726.8651,887.8160,120.7443,226.6953,271.2305,10.1784,,"CPU"
"yolo11n_640","NO20250710-170649-000005F_f03588_jpg.rf.fe490bfaf5cd21106fe7a2a7b795521f.jpg",640,1,54,"423a-duong-nguoi-di-bo-sang-ngang-1",0.8166,1997.6509,868.3043,2060.8911,941.7416,148.8804,726.8651,887.8160,120.7443,226.6953,271.2305,10.1784,,"CPU"
"yolo11n_640","NO20250710-170649-000005F_f03588_jpg.rf.fe490bfaf5cd21106fe7a2a7b795521f.jpg",640,2,37,"221-duong-go-ghe",0.2904,2000.1898,801.2426,2058.5583,858.4854,148.8804,726.8651,887.8160,120.7443,226.6953,271.2305,10.1784,,"CPU"
"yolo11n_640","NO20250712-170157-000088F_f00494_jpg.rf.c37edfad4641bfb747f5a2686ad5b113.jpg",640,0,50,"306-toc-do-toi-thieu-60",0.8466,1303.9417,866.8553,1339.4657,901.2858,148.8079,722.2893,884.2589,120.8910,233.1875,277.4688,10.1784,,"CPU"
"yolo11n_640","NO20250712-170157-000088F_f00494_jpg.rf.c37edfad4641bfb747f5a2686ad5b113.jpg",640,1,20,"127-toc-do-toi-da-90",0.8193,1235.2799,864.3944,1273.4310,903.0800,148.8079,722.2893,884.2589,120.8910,233.1875,277.4688,10.1784,,"CPU"
"yolo11n_640","Tua-n-Khanh-1968-online-video-cutter_com-_mp4-0112_jpg.rf.8fce825012051f902d66d1dd19ef8bb7.jpg",640,0,14,"127-toc-do-toi-da-30",0.9353,282.7458,262.0123,328.8792,288.7299,145.7987,724.5073,883.1548,121.7214,221.5352,265.9297,10.1784,,"CPU"
"yolo11n_640","Tua-n-Khanh-1968-online-video-cutter_com-_mp4-0138_jpg.rf.e47a884fcd76e6cafb53643de1017bc6.jpg",640,0,14,"127-toc-do-toi-da-30",0.9595,325.7836,230.9276,385.8287,266.5441,145.7821,724.5241,882.8275,123.1257,227.6055,271.9102,10.1784,,"CPU"
"yolo11n_640","ch0_20250430101655_20250430101955_f01670_jpg.rf.d6ff095299d7c2bbf492f0669090f6a8.jpg",640,0,54,"423a-duong-nguoi-di-bo-sang-ngang-1",0.9134,1276.5327,660.7007,1320.3146,706.6185,147.7569,726.1264,886.6698,121.4638,218.8633,263.3477,10.1784,,"CPU"
"yolo11n_640","ch0_20250430104659_20250430104959_f03780_jpg.rf.65565d95b7a5537f767c535dc4e16cd0.jpg",640,0,54,"423a-duong-nguoi-di-bo-sang-ngang-1",0.9037,1323.2478,667.3828,1374.2959,719.0131,147.5623,727.8968,890.2504,122.7712,209.4453,254.1797,10.1784,,"CPU"
