manufacturer,device_model,android_version,sdk_int,hardware,cpu_cores,model,image,input_size,detection_index,class_id,label,confidence,left,top,right,bottom,preprocess_ms,inference_ms,total_ms,cpu_percent,pss_mb,rss_mb,model_size_mb,gpu_usage_percent,delegate
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",320,1,29,"136-cam-di-thang",0.8873,137.2520,338.8654,169.3389,358.1268,22.9234,260.5727,284.7812,106.3956,225.0957,256.7539,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",320,2,35,"208-giao-nhau-voi-duong-uu-tien",0.7781,498.9268,320.2673,543.9582,346.9257,22.9234,260.5727,284.7812,106.3956,225.0957,256.7539,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","6438222152829_mp4-0073_jpg.rf.821d491f7ae20e69e29ea8667ad15bf4.jpg",320,0,18,"127-toc-do-toi-da-70",0.8765,317.8111,261.3154,366.7150,290.0974,23.0391,256.8305,281.0914,106.7245,225.6074,257.2109,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","6438222152829_mp4-0115_jpg.rf.9ecc4398589661778243262d2d7b58a7.jpg",320,0,18,"127-toc-do-toi-da-70",0.9024,79.9118,305.5690,129.4232,333.9345,23.0844,256.6727,280.8444,106.8185,226.1152,257.6445,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","7_jpg.rf.fc20b3103435b9baf0d1537e5b75d37e.jpg",320,0,30,"137-cam-re-trai-va-re-phai",0.9416,10.3156,375.0178,32.6613,408.1633,23.1880,258.7664,283.2142,105.2181,226.6152,258.0820,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","7_jpg.rf.fc20b3103435b9baf0d1537e5b75d37e.jpg",320,1,30,"137-cam-re-trai-va-re-phai",0.9314,0.1308,249.7538,22.5792,298.9227,23.1880,258.7664,283.2142,105.2181,226.6152,258.0820,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","7_jpg.rf.fc20b3103435b9baf0d1537e5b75d37e.jpg",320,2,7,"123b-cam-re-phai",0.2832,167.6584,447.8044,176.3082,459.1251,23.1880,258.7664,283.2142,105.2181,226.6152,258.0820,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","812_jpg.rf.9042caec1c9cb13ffd30654e9ef12a6f.jpg",320,0,22,"130-cam-dung-va-do-xe",0.6891,434.2049,204.9936,456.3593,241.3418,23.0313,258.9957,283.1976,105.5777,227.1387,258.6680,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","812_jpg.rf.9042caec1c9cb13ffd30654e9ef12a6f.jpg",320,1,51,"407a-duong-mot-chieu",0.4012,480.5643,237.5578,501.0500,267.3575,23.0313,258.9957,283.1976,105.5777,227.1387,258.6680,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","8_jpg.rf.2f29afa5c73f30e6db9c8febb349fdd5.jpg",320,0,30,"137-cam-re-trai-va-re-phai",0.8710,33.8400,342.6136,58.4770,379.3413,22.9042,255.9876,280.2039,106.7056,227.6621,259.2773,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","8_jpg.rf.2f29afa5c73f30e6db9c8febb349fdd5.jpg",320,1,30,"137-cam-re-trai-va-re-phai",0.8699,27.4961,208.1136,59.3557,261.4276,22.9042,255.9876,280.2039,106.7056,227.6621,259.2773,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","8_jpg.rf.2f29afa5c73f30e6db9c8febb349fdd5.jpg",320,2,7,"123b-cam-re-phai",0.7379,239.2813,421.1462,249.4199,435.1423,22.9042,255.9876,280.2039,106.7056,227.6621,259.2773,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","946_jpg.rf.adbd2325400dbee2acc362c831534168.jpg",320,0,23,"131a-cam-do-xe",0.8841,406.5159,304.6664,432.1268,347.1991,22.8399,254.4900,278.5124,105.5583,228.1777,259.7305,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","946_jpg.rf.adbd2325400dbee2acc362c831534168.jpg",320,1,57,"442-cho",0.8559,406.7359,347.5215,429.7379,388.4365,22.8399,254.4900,278.5124,105.5583,228.1777,259.7305,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","986_jpg.rf.fb6f79659a343c46b133dd894286529e.jpg",320,0,37,"221-duong-go-ghe",0.9557,591.0314,248.2024,621.3265,287.4172,23.0326,256.4780,280.6790,106.5251,228.6895,260.1836,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","986_jpg.rf.fb6f79659a343c46b133dd894286529e.jpg",320,1,38,"224-duong-nguoi-di-bo-cat-ngang",0.8021,592.9981,290.8688,623.1765,329.9046,23.0326,256.4780,280.6790,106.5251,228.6895,260.1836,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","A-nh-ma-n-hi-nh-2025-03-23-lu-c-00_00_38_png.rf.33d0b8be20a15121992d6c781612db26.jpg",320,0,29,"136-cam-di-thang",0.9744,25.9010,118.1641,150.3739,301.9482,23.0177,263.0303,287.3750,105.4344,229.1895,260.6367,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","Eddy2612-online-video-cutter_com-_mp4-0087_jpg.rf.a8b63de290830a8a569ab9b94e8c6b56.jpg",320,0,13,"127-toc-do-toi-da-20",0.9540,277.6941,128.6516,373.8893,185.7444,22.9085,260.7103,285.0103,105.2570,229.6816,261.0703,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_08_05_mov-0054_jpg.rf.8210917d1062e06e013d0cd56a0af732.jpg",320,0,49,"303-noi-giao-nhau-chay-theo-vong-xuyen",0.9429,194.2715,21.1266,451.7399,353.3201,23.4077,261.0678,285.6973,106.0533,230.1387,261.5078,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_25_28_mov-0039_jpg.rf.c3dffa99ceeb2ccfac3193655497d12e.jpg",320,0,36,"209-giao-nhau-co-tin-hieu-den",0.9186,130.9440,117.0577,224.8065,254.4427,22.9968,259.4067,283.5390,106.8610,230.6348,262.1367,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_25_28_mov-0146_jpg.rf.e35fdd91170a46c9280260785119000e.jpg",320,0,36,"209-giao-nhau-co-tin-hieu-den",0.9187,130.9412,116.9758,224.8004,254.4478,22.9466,264.6894,288.7515,107.0025,231.1387,262.5820,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-14_04_42_mov-0017_jpg.rf.b635a1968c52972696572e13f5cf98d6.jpg",320,0,44,"301c-cac-xe-chi-duoc-re-trai",0.9467,24.3964,49.2383,309.3653,616.2737,22.9055,261.5513,285.7808,106.7226,231.6270,263.0195,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-14_04_42_mov-0017_jpg.rf.b635a1968c52972696572e13f5cf98d6.jpg",320,1,44,"301c-cac-xe-chi-duoc-re-trai",0.9431,340.1711,42.4998,625.5945,615.6843,22.9055,261.5513,285.7808,106.7226,231.6270,263.0195,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_06_54_mov-0123_jpg.rf.197f8c0a1a3c6ef7eca2eb4bc9b02e42.jpg",320,0,52,"420-bat-dau-khu-dong-dan-cu",0.9262,91.3946,244.3095,385.4309,383.6973,23.3446,259.4435,283.9008,106.3730,232.1309,263.4648,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_06_54_mov-0169_jpg.rf.ffb7a1764cbb0e63ccaa9eea360f6403.jpg",320,0,52,"420-bat-dau-khu-dong-dan-cu",0.9260,91.4257,244.2818,385.4340,383.6844,22.9555,257.1748,281.2971,106.2909,232.6309,263.9219,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_38_46_mov-0128_jpg.rf.611046171b0f3d2701b8a6a449f93d27.jpg",320,0,53,"421-ket-thuc-khu-dong-dan-cu",0.9424,468.8964,196.6541,620.1863,338.0024,22.8617,261.1375,285.2617,106.2161,233.1191,264.3633,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_0493_jpeg.rf.3ae39d1297e3e1de25b07f168e79bc36.jpg",320,0,25,"131c-cam-do-xe-ngay-chan",0.9282,711.3264,244.6746,881.4580,447.0176,23.2927,255.3342,279.7947,106.1462,241.0449,272.4805,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",320,0,0,"102-cam-di-nguoc-chieu",0.9526,39.2684,187.5290,78.3096,265.2167,23.8658,260.4408,285.6853,106.0582,234.1035,265.4883,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",320,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9214,38.4735,270.9858,72.6803,348.4661,23.8658,260.4408,285.6853,106.0582,234.1035,265.4883,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",320,2,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.7578,493.3259,385.1335,504.8058,401.0606,23.8658,260.4408,285.6853,106.0582,234.1035,265.4883,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",320,3,15,"127-toc-do-toi-da-40",0.6512,494.7569,402.5766,506.5499,418.9760,23.8658,260.4408,285.6853,106.0582,234.1035,265.4883,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",320,0,19,"127-toc-do-toi-da-80",0.8978,409.2332,253.6949,432.2492,300.0876,22.8406,258.6507,282.9516,105.6691,234.6074,265.9531,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",320,1,0,"102-cam-di-nguoc-chieu",0.8943,232.7606,438.9420,252.9141,484.7838,22.8406,258.6507,282.9516,105.6691,234.6074,265.9531,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",320,2,17,"127-toc-do-toi-da-60",0.8882,509.8116,241.5205,533.3892,289.5201,22.8406,258.6507,282.9516,105.6691,234.6074,265.9531,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",320,3,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.8877,231.9401,487.0557,253.8011,532.5887,22.8406,258.6507,282.9516,105.6691,234.6074,265.9531,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",320,0,19,"127-toc-do-toi-da-80",0.9431,308.3375,117.8294,361.1405,208.6856,22.9125,256.6224,280.9848,104.9854,235.1270,266.4258,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",320,1,22,"130-cam-dung-va-do-xe",0.9049,431.5047,271.6472,484.5647,361.1961,22.9125,256.6224,280.9848,104.9854,235.1270,266.4258,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",320,2,17,"127-toc-do-toi-da-60",0.8950,369.3940,112.3494,421.5700,202.7579,22.9125,256.6224,280.9848,104.9854,235.1270,266.4258,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",320,0,40,"227-cong-truong",0.9507,242.8684,427.6668,309.9463,528.7546,22.8725,255.6542,280.2960,105.5999,235.6230,266.8828,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",320,1,44,"301c-cac-xe-chi-duoc-re-trai",0.9479,153.2349,398.2492,221.5329,511.2116,22.8725,255.6542,280.2960,105.5999,235.6230,266.8828,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",320,2,1,"103a-cam-oto",0.9465,174.5139,161.7123,241.9503,280.8711,22.8725,255.6542,280.2960,105.5999,235.6230,266.8828,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",320,3,32,"203-duong-bi-hep",0.8509,68.4733,392.6349,135.2406,495.8807,22.8725,255.6542,280.2960,105.5999,235.6230,266.8828,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",320,4,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.5788,36.3068,24.4818,59.7893,62.7677,22.8725,255.6542,280.2960,105.5999,235.6230,266.8828,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4041-MOV_out0020_png.rf.91d13da17f2f3d6f9c8ffdd204463ac2.jpg",320,0,32,"203-duong-bi-hep",0.7201,140.3070,216.4859,219.6063,343.7700,22.8456,253.8146,277.8009,105.4689,236.1387,267.3672,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",320,0,41,"245-di-cham",0.9356,204.2604,315.6509,241.0186,370.7919,23.9083,256.0043,281.3951,105.1876,236.6191,267.8086,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",320,1,6,"123a-cam-re-trai",0.9296,144.3889,332.3186,175.0420,381.4859,23.9083,256.0043,281.3951,105.1876,236.6191,267.8086,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",320,2,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.9048,204.7026,255.8102,242.0911,311.2887,23.9083,256.0043,281.3951,105.1876,236.6191,267.8086,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",320,3,6,"123a-cam-re-trai",0.8296,107.6039,355.9430,125.5944,384.3231,23.9083,256.0043,281.3951,105.1876,236.6191,267.8086,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",320,0,22,"130-cam-dung-va-do-xe",0.9116,135.5956,58.9865,201.3084,168.7618,22.8187,255.3218,279.5007,106.6161,237.1191,268.2734,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",320,1,16,"127-toc-do-toi-da-50",0.8620,373.8094,332.4504,388.0593,354.0652,22.8187,255.3218,279.5007,106.6161,237.1191,268.2734,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",320,2,16,"127-toc-do-toi-da-50",0.6477,273.5785,333.7846,287.9214,358.2541,22.8187,255.3218,279.5007,106.6161,237.1191,268.2734,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",320,3,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.3894,505.9187,500.9277,523.8259,526.1583,22.8187,255.3218,279.5007,106.6161,237.1191,268.2734,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",320,4,19,"127-toc-do-toi-da-80",0.2814,93.8679,367.7592,112.3993,397.2726,22.8187,255.3218,279.5007,106.6161,237.1191,268.2734,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4051-MOV_out0049_png.rf.0cdced0af44df2b18e13adfddda976bb.jpg",320,0,41,"245-di-cham",0.9493,245.7270,155.8264,338.0549,290.7460,22.8052,256.5960,280.5372,105.8660,237.6191,268.7461,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4051-MOV_out0052_png.rf.c7fb9ae66a6356120ecff9f0903bb4a1.jpg",320,0,41,"245-di-cham",0.9195,323.8723,126.1064,404.9249,251.9121,23.0408,261.6922,285.9054,106.6759,238.0840,269.1836,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4052-MOV_out0095_png.rf.cd837ddfd7779c6029cf8843e67a522d.jpg",320,0,31,"201-cho-ngoat-nguy-hiem",0.8948,255.3370,257.1786,288.5983,305.2109,23.1825,255.0247,279.3445,105.6013,238.5566,269.6250,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",320,0,16,"127-toc-do-toi-da-50",0.9083,215.5228,134.2263,281.6184,247.5826,23.3207,252.5585,277.3700,105.9934,239.0527,270.3164,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",320,1,23,"131a-cam-do-xe",0.8789,76.8697,337.3307,121.9846,411.5101,23.3207,252.5585,277.3700,105.9934,239.0527,270.3164,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",320,2,16,"127-toc-do-toi-da-50",0.8457,291.7554,141.2160,346.9130,253.5104,23.3207,252.5585,277.3700,105.9934,239.0527,270.3164,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4063-MOV_out0014_png.rf.f12c9a9d9bc1a12865d7f0d9c2699bd2.jpg",320,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9605,243.3036,281.8608,416.7228,581.8342,22.8190,264.7843,289.0293,106.5494,239.5449,270.7734,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4063-MOV_out0014_png.rf.f12c9a9d9bc1a12865d7f0d9c2699bd2.jpg",320,1,0,"102-cam-di-nguoc-chieu",0.8505,252.5885,1.1840,416.0247,261.5861,22.8190,264.7843,289.0293,106.5494,239.5449,270.7734,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4068-MOV_out0014_png.rf.46899b0d6413e15a0ae59681905e76ea.jpg",320,0,23,"131a-cam-do-xe",0.8777,450.1085,406.9139,469.2196,439.6943,23.1807,258.4505,282.7588,105.7420,240.0371,271.2227,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4088-MOV_out0008_png.rf.d90b9e2562e7f2317a06cd60967c20b2.jpg",320,0,22,"130-cam-dung-va-do-xe",0.9023,134.7965,200.8580,220.3975,346.2257,23.1338,263.2320,287.5553,105.0214,240.5059,271.6602,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4090-MOV_out0026_png.rf.878b7d031dda48c5609c1198ec6054fa.jpg",320,0,22,"130-cam-dung-va-do-xe",0.9068,241.3301,259.6298,326.1023,402.9367,22.9222,254.6715,278.8735,105.7798,240.9863,272.3477,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4090-MOV_out0026_png.rf.878b7d031dda48c5609c1198ec6054fa.jpg",320,1,23,"131a-cam-do-xe",0.8993,24.7515,527.9543,53.6409,576.4651,22.9222,254.6715,278.8735,105.7798,240.9863,272.3477,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4090-MOV_out0027_png.rf.88dba89fb23debf0a97ce44daab9bfb2.jpg",320,0,22,"130-cam-dung-va-do-xe",0.9436,235.3028,206.9281,324.8476,358.1477,23.9533,254.6467,279.9053,104.6760,241.4746,273.0430,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4090-MOV_out0027_png.rf.88dba89fb23debf0a97ce44daab9bfb2.jpg",320,1,23,"131a-cam-do-xe",0.8738,0.0673,495.0214,29.2956,544.9113,23.9533,254.6467,279.9053,104.6760,241.4746,273.0430,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4092-MOV_out0022_png.rf.713fb9936736c64cf149876cc11b2222.jpg",320,0,10,"124c-cam-re-trai-va-cam-quay-dau-xe",0.9640,90.0590,263.4019,221.2291,509.0338,22.8508,253.6321,277.6566,104.8032,241.9668,273.4883,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4094-MOV_out0042_png.rf.87f31848eb608dff4b9db2d8af1394c0.jpg",320,0,23,"131a-cam-do-xe",0.9445,280.4435,159.3013,419.7515,402.9230,22.8305,255.3707,279.5390,105.1708,242.4473,273.9219,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4102-MOV_out0004_png.rf.a8ff3f3168fed99a978b85593b5ae2d7.jpg",320,0,23,"131a-cam-do-xe",0.9413,76.6831,205.5450,224.5733,467.4128,22.8707,258.2978,282.3417,106.6065,242.9434,274.3711,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",320,0,17,"127-toc-do-toi-da-60",0.9082,272.0278,142.6794,313.1454,211.1843,23.4018,255.5507,280.6410,104.7579,243.4512,274.8086,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",320,1,19,"127-toc-do-toi-da-80",0.8672,215.1962,161.2187,256.0608,229.3032,23.4018,255.5507,280.6410,104.7579,243.4512,274.8086,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",320,2,22,"130-cam-dung-va-do-xe",0.8663,269.6970,370.1927,301.3959,418.8810,23.4018,255.5507,280.6410,104.7579,243.4512,274.8086,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",320,3,16,"127-toc-do-toi-da-50",0.8532,363.0772,172.6836,394.9321,226.3951,23.4018,255.5507,280.6410,104.7579,243.4512,274.8086,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",320,4,22,"130-cam-dung-va-do-xe",0.8283,579.2175,448.7081,600.6633,481.5323,23.4018,255.5507,280.6410,104.7579,243.4512,274.8086,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4122-MOV_out0005_png.rf.1f4d23954e1988995727f1a64e6cbbbc.jpg",320,0,23,"131a-cam-do-xe",0.9144,286.8568,208.5206,360.5995,338.8804,23.4765,255.7199,280.3963,105.2049,243.9707,275.2891,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4122-MOV_out0064_png.rf.af462c333d954aee4ca15a655354abe5.jpg",320,0,23,"131a-cam-do-xe",0.9172,69.4900,319.9994,152.9245,458.3732,22.8000,255.6926,279.7471,105.4503,244.4590,275.7266,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4139-MOV_out0005_png.rf.97b28cd0c0f71780403c4b84d24d8a4a.jpg",320,0,41,"245-di-cham",0.9501,298.1938,251.4230,342.2488,331.5257,23.2361,257.9096,282.5401,106.1775,244.9512,276.4219,36.2056,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11s_320","IMG_4139-MOV_out0005_png.rf.97b28cd0c0f71780403c4b84d24d8a4a.jpg",320,1,39,"225-chu-y-tre-em",0.9126,293.7837,160.5685,343.2621,243.0753,23.2361,257.9096,282.5401,106.1775,244.9512,276.4219,36.2056,,"CPU-1T"
